f_dyn_id,lesion_id,A_inside,alpha_inside,beta_inside,iAUC1_inside,Slope_ini_inside,Tpeak_inside,Kpeak_inside,SER_inside,maxCr_inside,peakCr_inside,UptakeRate_inside,washoutRate_inside,maxVr_inside,peakVr_inside,Vr_increasingRate_inside,Vr_decreasingRate_inside,Vr_post_1_inside,A_countor,alpha_countor,beta_countor,iAUC1_countor,Slope_ini_countor,Tpeak_countor,Kpeak_countor,SER_countor,maxCr_countor,peakCr_countor,UptakeRate_countor,washoutRate_countor,maxVr_countor,peakVr_countor,Vr_increasingRate_countor,Vr_decreasingRate_countor,Vr_post_1_countor
83,83,1.083971273611715,0.804332305211928,0.00010000119979847817,1.2666576785415806,0.8718731132876203,11.180341577759721,-8.71883574007965e-5,0.8333021642927083,1.5766604379496443,1.0,1.5766604379496443,0.15243922585996258,0.1069956715369534,1.0,0.1069956715369534,0.0267669471448137,0.031619784998136086,1.717903151233513,19.094956240375684,0.04960940509076589,3.4907140928710674,32.80328549800742,0.31189355275492137,-1.6273514785786962,1.2605026337474219,1.5766604379496443,1.0,1.5766604379496443,0.10953294099018891,0.1069956715369534,1.0,0.1069956715369534,0.029589548267964158,0.1069956715369534
84,84,0.9660532837815818,0.3677561282300297,0.0009486732900545291,1.265601393512274,0.35527201530742064,16.213698909461797,-0.00033703707162599376,0.7238521408331241,1.0206262249399596,4.0,0.2551565562349899,0.0,0.40033396098083357,4.0,0.10008349024520839,0.0,0.364388016972933,1.0094753405031707,0.22622250510922415,0.010262334286457111,1.0393839196411159,0.2283660403746143,13.868663390328729,-0.0023435686459988532,0.6328548835410753,0.9126064383853895,4.0,0.22815160959634737,0.0,0.40033396098083357,4.0,0.10008349024520839,0.0,0.3019803293283278
85,85,2.573650931052896,0.6034240297886939,0.010351006561207403,3.7402732234550244,1.5530028160853624,6.765631631966288,-0.01607514233887316,0.8690999898954145,2.6620312995080826,3.0,0.8873437665026942,0.11757566341989145,1.4680256010241484,4.0,0.3670064002560371,0.0,1.407148419908231,3.378681508244595,0.4534620113254515,0.040600267333290196,4.291663675186654,1.532103712356704,5.510686376896688,-0.062203820304008534,0.9135673591688568,2.6620312995080826,3.0,0.8873437665026942,0.13683824488384433,1.4680256010241484,4.0,0.3670064002560371,0.0,0.5626925754746168
86,86,2.1230236537757046,0.5782850083432656,0.0001000008002825889,3.0286222754126984,1.2277127513366335,14.980185752567648,-0.0001227722576508024,0.8123651090021231,2.314298500483304,4.0,0.578574625120826,0.0,0.4849700439226718,1.0,0.4849700439226718,0.012695899890732942,0.4849700439226718,2.2392011138818475,0.6299556897419898,0.00010000298330956853,3.3551075530548795,1.410597482166471,13.887267976825658,-0.000141063956465613,0.8363697122315831,2.314298500483304,4.0,0.578574625120826,0.0,0.3989832827671377,2.0,0.19949164138356884,0.009089528499977378,0.2042055014093064
87,87,117.15025310961964,0.0016671183935481615,0.09544248922906079,610.6920710998195,0.1953033417678696,10.387058926212221,-0.01864023709307947,0.5793655660564915,0.8390093736809983,4.0,0.20975234342024957,0.0,0.88230694434582,1.0,0.88230694434582,0.004006682893684592,0.88230694434582,0.8346796103855585,0.29189546935133204,0.0038677249920520355,0.6865411701898938,0.24363919663147957,14.857690829633615,-0.0009423294098550536,0.6328033803671458,0.8103249412642398,4.0,0.20258123531605995,0.0,0.486648192110191,4.0,0.12166204802754775,0.0,0.20672315863774468
88,88,0.9064060726574239,4.083759364210433,0.00010000162934170864,2.647883607536453,3.701544286991957,2.5999001400655275,-0.00037016045977968884,1.0004827047549756,1.151643699379037,4.0,0.2879109248447593,0.0,0.11616680878212447,1.0,0.11616680878212447,0.001673989247331878,0.11616680878212447,1.0354361976786488,0.4732797749621267,0.000100000235284875,1.5798743240056026,0.49005101062499107,17.88050358702436,-4.900521636408989e-5,0.7948467124775943,1.0385096962004594,4.0,0.25962742405011485,0.0,0.043114027551454125,3.0,0.014371342517151374,0.0006584715880167819,0.03820974559270379
89,89,125.11937327332485,0.0027070762300029916,0.16360466401638288,809.1197870387434,0.3387076813010893,6.062277780187972,-0.055414156399032806,0.8791388069458966,0.9702751723546601,2.0,0.48513758617733005,0.10462700518326079,0.17983621096126515,4.0,0.04495905274031629,0.0,0.09381373412771718,85.26614434614567,0.005375646430477943,0.17596107156804466,543.8314533828568,0.458360644494975,5.597994126849597,-0.08065363016995537,0.9394493581205985,0.9702751723546601,2.0,0.48513758617733005,0.022122072392177006,0.17983621096126515,4.0,0.04495905274031629,0.0,0.0468032145651014
90,90,283.7413714287744,0.002465737900834819,0.1672877743964312,1604.3668342809797,0.6996318535667789,5.934096981741606,-0.1170398556800363,0.8251534833488064,1.5235117936302136,2.0,0.7617558968151068,0.03154115908180355,0.22510300665372576,4.0,0.05627575166343144,0.0,0.21899974580874482,245.8110984753076,0.002048499918964941,0.1309252802131342,1370.987621298338,0.5035440153073508,7.578807477089271,-0.06592664130376165,0.6914653034024573,1.4045257931003576,4.0,0.3511314482750894,0.0,0.22510300665372576,4.0,0.05627575166343144,0.0,0.168554394241417
91,91,3.6056914485549783,0.2906724139503434,0.10167268230079424,4.9814610668888495,1.048075037311586,4.645721709117431,-0.10656060029597395,1.0179862502867645,1.7256721663745145,2.0,0.8628360831872572,0.09431183571675605,0.31497723447850545,4.0,0.07874430861962636,0.0,0.16776588852478777,4.185168667101921,0.19602965576350528,0.10384122568648348,6.957854702110515,0.8204171731241978,5.40983927263456,-0.08519312483145661,0.8959236281179394,1.607962899410885,2.0,0.8039814497054425,0.027165529406211975,0.31497723447850545,4.0,0.07874430861962636,0.0,0.13542577999761338
92,92,333.87991124846235,0.002564678170733581,0.19676900617654194,1916.3927480194475,0.8562945200253967,5.049266256141969,-0.1684922216998163,0.9517478087828473,1.6511521057768774,2.0,0.8255760528884387,0.07045963759588258,0.34078067249154315,4.0,0.08519516812288579,0.0,0.25653039853760196,327.40298922668967,0.0020946837237889593,0.16574391392942772,1855.441455787581,0.6858057126529988,5.995596945466437,-0.11366812301026848,0.818287913409148,1.5615981989934933,3.0,0.5205327329978311,0.03810997075745215,0.34078067249154315,4.0,0.08519516812288579,0.0,0.12866644872651584
93,93,1.5066546934803573,0.822214180130667,0.005968786649034939,1.838005277251702,1.2387928535399735,5.999276779903297,-0.007394090245129288,0.8697486736306533,1.4673127225400489,3.0,0.48910424084668297,0.0001760841718432271,0.15959971768665146,4.0,0.039899929421662865,0.0,0.09404244077435783,1.3981291851994313,0.7570589166492163,0.00010000130969909447,1.6351603998550792,1.058466166282733,11.798480887434112,-0.00010584800290045282,0.8224296338029448,1.432644620373035,4.0,0.35816115509325874,0.0,0.15959971768665146,4.0,0.039899929421662865,0.0,0.07066401774243582
94,94,1.958433606879363,1.514196194283068,0.03734521766007654,3.0096737305116523,2.965452714292794,2.461239386945889,-0.11074547707592916,1.1545499885491994,1.760166420759263,1.0,1.760166420759263,0.0791288698321213,0.07844391202258523,4.0,0.019610978005646307,0.0,0.07365962840203963,1.953580228715349,1.5692129238929988,0.03665214704457064,3.0413502616613224,3.065583342761966,2.4088164256180256,-0.11236021145629799,1.1553389697059715,1.760166420759263,1.0,1.760166420759263,0.0775609632195587,0.06289947644085202,4.0,0.015724869110213004,0.0,0.05748897923657777
95,95,280.2270625075384,0.002209466922873604,0.032316559355262106,1429.2721493525878,0.6191524255044399,29.93194938876862,-0.020008876108768732,0.39838773980776804,3.8520464545491326,4.0,0.9630116136372832,0.0,4.46872950280453,1.0,4.46872950280453,0.5901899693502547,4.46872950280453,282.2419157764945,0.002209500138641074,0.03403046692674744,1444.3921791357723,0.623613552038487,28.47085720023034,-0.021221860357717226,0.4021724190118641,3.8520464545491326,4.0,0.9630116136372832,0.0,1.1550988991385038,3.0,0.3850329663795013,0.16848022370228455,0.02374209782630843
96,96,1.5223339020781141,0.59114581107733,0.024832594930822977,2.0772046536474367,0.8999213092744834,5.4319167041706375,-0.022347381342829115,0.9259665531497718,1.31127869276412,2.0,0.65563934638206,0.01873681986248621,0.12826562365462135,3.0,0.04275520788487378,0.04403522922713707,0.09508139434979768,1.549395461635695,0.5012493359732522,0.026754308954243557,1.9515989043631983,0.7766334463048626,5.949948319417,-0.02077829116663922,0.878601716077908,1.2976151694383304,3.0,0.4325383898127768,0.025816489430399825,0.12826562365462135,3.0,0.04275520788487378,0.01761194202513651,0.05554320881210888
97,97,1.3358997640392918,0.20681201618866174,0.00010000456092990204,0.7609702880008121,0.2762801236269234,36.91677740888848,-2.7629272456969528e-5,0.5125429698607541,1.2236040885037855,4.0,0.3059010221259464,0.0,0.3041412761749076,1.0,0.3041412761749076,0.006487496038771708,0.3041412761749076,3.8047624732454635,0.09294595777782866,0.06296194928215688,7.166997018896188,0.35363729219293977,9.755506866311825,-0.02226569325533117,0.5697518921172142,1.2236040885037855,4.0,0.3059010221259464,0.0,0.1666926730837639,4.0,0.041673168270940975,0.0,0.07512618035157163
98,98,2.579093319760258,1.199516271573827,0.07342836164175573,4.587936153652052,3.093664402959789,2.378273569676693,-0.22716270857875773,1.374906852017554,3.3144752385820566,1.0,3.3144752385820566,0.5933075944290539,32.84630411297923,1.0,32.84630411297923,9.924390749897913,2.876131548908862,7.037365746123124,0.2405607751355172,0.17756392213194414,12.804699687605716,1.692914158799516,3.5602189825111874,-0.30060047786914296,1.3724035213048507,3.3144752385820566,1.0,3.3144752385820566,0.40268613936366277,32.84630411297923,1.0,32.84630411297923,6.3419829302170045,32.84630411297923
99,99,201.46816574698485,0.0012491607730469312,0.0706966853243918,1557.7999437881435,0.2516661296688509,14.021422005534312,-0.017791961176006333,0.6106939146027596,1.2260879253150263,4.0,0.3065219813287566,0.0,0.18908489631376135,1.0,0.18908489631376135,0.017081510523947185,0.18908489631376135,0.8052686736136871,4.288658256395227,0.00010000107281842344,2.9521728400140805,3.4535221457097722,2.4871011506947007,-0.00034535591957316093,1.0005667788426824,1.027227951115874,4.0,0.2568069877789685,0.0,0.06311475530236255,4.0,0.015778688825590637,0.0,0.028651460060771176
100,100,2.5939149981002836,0.8921477598397305,0.04676876521705505,2.9589980479527784,2.3141554547698466,3.3621235655827713,-0.10823019313989822,1.0680759708782892,2.142153770805029,2.0,1.0710768854025146,0.11829412377801896,0.17960606781099583,4.0,0.04490151695274896,0.0,0.16143787328076675,2.488525237319097,0.8186457020924873,0.03994363838383479,2.7409825066210654,2.0372204900799655,3.7474347117288915,-0.08137399856389282,1.0041541606068518,2.0846511838017783,2.0,1.0423255919008891,0.08566444048128063,0.16427701449970955,1.0,0.16427701449970955,0.017288183265079846,0.16427701449970955
101,101,1.4296143930048095,0.38318757833105543,0.0001000032832672682,0.9669173374941404,0.5478104772027347,21.533416793034085,-5.4782846328482446e-5,0.6005988473815643,1.4624757367154568,4.0,0.3656189341788642,0.0,0.2327574880821214,1.0,0.2327574880821214,0.009734932823049583,0.2327574880821214,1.5016268086368698,0.38496919759767656,0.00010000010370660985,1.0192103847630407,0.5780800676120956,21.44589011244346,-5.78080667119336e-5,0.6018451745839807,1.4624757367154568,4.0,0.3656189341788642,0.0,0.1199007383776962,3.0,0.0399669127925654,0.0035656912129816976,0.08772715717061648
