1,1,59.25,85.75,73.12068965517241,60.08312807881774,-0.12628666929084398,-0.942101953236562,5.168429118773947,0.43783130913238943,0.1796385097749908,2,0.0189307506265187,0.8557128666271117,0.9037946796682251,0.27931883618451897,0.9299333274734329,0.6329981766196645,4,0.10222410049373165,1
2,2,39.75,127.5,85.45295698924731,319.18153879686133,-0.2932628954801707,-0.12444769233312991,0.8310105450076531,0.636570060581101,0.19819968618383021,1,0.030878111100848565,0.8557304307891772,0.947614386093949,-0.5166824269488377,1.0346892714083824,0.6529501033272349,1,0.09046169260247147,4
3,3,129.5,158.25,141.625,102.59821428571428,0.5882237469513896,-0.738169387427971,9.808659217877095,0.10942992511080546,0.09329446064139942,3,0.004099799661548538,0.855534255763691,0.9458572778749933,-0.9975913947279982,1.0899928297177195,0.5563525771210843,4,0.08879601583427199,3
4,4,160.75,841.25,473.4865331491713,29311.603217200434,0.2121467129966368,-1.0762502204933728,8.037830051648365,0.12441168742985852,0.18879174518829744,1,0.03640306413772012,0.8557343904776972,0.9653500918661715,-0.059550170595656274,0.9797280933169515,0.5335052594396786,2,0.08866724114745196,2
5,5,171,741.25,397.0117924528302,12443.418897349939,0.5073190469803821,-0.22529567251572324,2.9906277781270796,0.594780128173788,0.1521493609166037,4,0.018125049932946367,0.8557342347088768,0.9714833856547354,-0.20176711104180056,0.941859877962062,0.5258592991472002,1,0.09687350954479228,1
6,6,307.5,855.75,572.8517699115044,18954.8456068268,0.08179264223323954,-0.510552416053644,7.7698869379995195,0.30857721257525217,0.25776662034339,2,0.07004518738140869,0.8557109134315178,0.8006323130337806,-4.1451500284493905,0.9853480423306649,0.562990434467564,4,0.0942540880673993,3
7,7,506,939.25,684.6870629370629,7137.190263961391,0.5954635853125398,0.5754895344249666,3.1703828040685305,0.3154193237222669,0.11718253104363824,1,0.010974310586716777,0.8557050012674299,0.8420157547425586,-0.39020859134939145,0.9780989306188308,0.6431010689920742,1,0.08468423666373637,1
8,8,432.25,1411.5,835.5997023809524,58592.45809274308,0.6749187647725887,-0.3150936162585603,1.1253962285484806,0.8885759296437177,0.1605057804394801,4,0.02495643489559301,0.8557332868740917,0.9636393291398788,0.1084013222101716,0.8749047884857309,0.5596305656062603,2,0.09275192739328993,1
9,9,633.25,1659,1142.8554913294797,39301.85834789623,0.015903535426111202,-0.16982544519519605,3.4455238508811,0.5751599685446295,0.1330141728808076,3,0.011241848923876458,0.8557326823963177,0.9741502667666049,-0.04659590738565564,0.976469832368845,0.5938956729771858,1,0.09334207664693209,2
10,10,166,530.5,333.2407407407407,19760.519230769234,0.13615205106299852,-1.7368428931281334,1.2106127108301634,0.8178690377949215,0.0544256990986827,4,0.002326017454273464,0.855681661885365,0.9077975259365532,-0.0229045527302832,0.9029751639538839,0.47426914612268417,1,0.10448588219467048,1
11,11,338,567.75,501.49038461538464,2106.026598401598,-1.1379128464350952,1.8160413395773114,4.2584038300037665,0.2348297718864102,0.10027192386131883,1,0.00960207170588857,0.8556852753324704,0.7510443490061065,0.7549345979595586,0.7921593418358744,0.6682075721965207,1,0.10109958648418015,3
12,12,106.25,567.75,299.0798192771084,19417.549589266157,0.6597948630625099,-1.1328588932775143,11.249902049557914,0.10145541296961165,0.2102540086081934,1,0.04976963777173849,0.855732073920632,0.9537392752331426,0.791989662373072,0.83449243632691,0.7875166492379398,1,0.06874817181456574,4
13,13,161.5,582.5,310.03456221198155,9318.991903481823,1.058582045960271,0.3788846802681396,6.264237753853203,0.2810239415046266,0.12369010719293712,4,0.014922619807332484,0.8557325741433589,0.9615742867214427,-0.24763712953397407,0.8985000351308686,0.6139014055867725,3,0.08337875330041973,4
14,14,381,758.25,576.4193548387096,7018.246376811596,0.07311840312093697,-0.3072355266663267,6.863600681203001,0.18094226610143183,0.2014105932789379,1,0.033660683182598364,0.8557121937264776,0.8264809423758712,9.448308741719675,1.0011050990037533,0.6374629576478661,3,0.07139565466943847,1
15,15,81,149.75,116.76470588235294,693.0257352941176,-0.16152435345783236,-1.7077516355274291,1.2436005850893632,0.7890282563749141,0.09722874589008924,1,0.004684989391394554,0.8557293114838368,0.782570634159128,0.01166268621424156,0.946163476805945,0.464210398337549,4,0.10183892587606122,1
16,16,168.75,1417,839.2116614347169,35457.9144476034,-0.07913078080533467,0.03766107661187634,10.669321721025645,0.09372667036830808,0.11633867047706468,1,0.01166539403551284,0.8557367009344089,0.9950695521166717,-0.1623178868479615,1.0104130560103797,0.5122111033367036,1,0.07997106804522022,2
17,17,55.25,1142.25,675.8576010886469,41239.65143394534,-0.8750993561803185,0.13690220320260216,11.605794177000417,0.0897146855826238,0.08097625630802158,1,0.005575396447653568,0.855736399378538,0.9954057832112946,-0.10293751303241855,1.0086486192111386,0.48711784841170336,1,0.08236248970185167,1
18,18,504.75,1020.5,776.1837672281777,7395.423974060261,0.10818652590941054,0.007461007885812276,5.955985722309814,0.1946499758863982,0.07861750836368618,4,0.004995693531565101,0.8557333376809869,0.9768384852388884,-0.7055641331465404,0.981535059530604,0.5602305915297772,4,0.09111216071149224,2
19,19,40,119.25,68.4986033519553,319.2231341409829,0.8836511890632867,0.09524777230006043,1.1873907555695422,0.8421827400200209,0.1339440846627705,2,0.01190765715867421,0.8557341355000586,0.9683770431179076,-0.15272337602610847,1.002045409030552,0.673062742682367,4,0.07283893744648623,1
20,20,24.5,63.25,41.141304347826086,100.17729468599032,0.2931919269756829,-0.6745165144561845,2.1061869731458076,0.4747916556080474,0.18230723251643755,1,0.0263892605588304,0.8556903473817178,0.9213193449483399,-0.004151145294571729,0.9777093246761022,0.525630331411609,4,0.09875534655642318,1
21,21,225.75,1138.75,709.775,50888.22491001232,-0.3627736228873625,-1.0487079388775011,6.641612359957938,0.2580292166284116,0.13862293746180485,4,0.018792094117257522,0.8557339059820545,0.9614622135766646,-0.4891530318985171,0.948006805548379,0.6586813162756628,1,0.07117020957761822,4
22,22,60,92.5,72.94166666666666,53.94798850574713,0.47173411244200913,0.41960499199045964,3.7731699012597892,0.45667993531533774,0.13009243409791166,1,0.017692197747344457,0.8556790577269298,0.9102709464079597,-0.07392800170226617,0.8972738054294389,0.5567325486822682,1,0.08790545315476989,2
23,23,55,135.25,86.11837455830388,132.89461318697846,0.48042457252780835,1.124292439532663,2.193112276866527,0.4559730071954086,0.1410882541561837,1,0.014522664641208044,0.8557361351875844,0.974593335562896,-23.84079334591599,1.028190341562468,0.6571644354882186,1,0.0779568848215438,3
24,24,23,113.25,67.70670914542728,287.8157947939006,-0.3110505671642698,-0.23615056649287225,4.543833223178762,0.261577930396847,0.17561661243429538,1,0.0229445122675508,0.8557357499132012,0.9832645929446961,-0.4342075226019172,0.9292759501147283,0.5137886764520974,4,0.08903348943093753,1
25,25,292,1585.5,949.5633147113593,59093.076126004074,-0.006253467789790541,-0.2817257106100427,2.092923462310273,0.732836566646298,0.15420778139614602,4,0.019686946150754184,0.8557345306582071,0.984838886638138,-0.019210142921350485,0.8546801633094627,0.560643062708605,2,0.08519739790414652,4
26,26,885.5,1361.5,1155.81,16298.844166666668,-0.09117841286427228,-0.6090090859536496,2.0801347489957154,0.48073808703152415,0.10759954946001457,4,0.007425109882894871,0.8557145105053883,0.8294027010466792,-0.06328646123922911,0.8971289398758684,0.6567228217910277,2,0.060857701716756744,4
27,27,123.25,1404.25,635.8974358974359,139127.7633200133,0.4460311147179009,-1.0550061512659115,2.7963039261673015,0.5328085117708626,0.2561563240422757,4,0.05330043228042084,0.8557287922085361,0.9411215328991595,0.04472149069315112,0.9099676669578666,0.33898441012059605,3,0.04751881497140431,1
28,28,188.25,1585.5,868.796845574388,63880.94554825158,-0.014966198918227145,-0.30331276355593884,2.1810039835336563,0.7468118311988793,0.1252462645779964,4,0.012915012480241194,0.8557357897738762,0.9929398218756268,-0.001492378831039032,0.8342496729610621,0.5892958202603255,1,0.0911666820191898,3
29,29,213,234.25,223.625,394.125,0,-2,4.355387523629489,0.015625,0.22656250000000003,1,0.026040263705783422,0.8540568217219293,0.5516698198485712,-0.11966143823264225,1.0193541270372006,0.6660991826007122,1,0.07881773071606195,4
30,30,343.75,788,525.1095505617977,12341.113866125994,0.6253766220821985,-0.7676492085657216,28.851066842343055,0.0428346450864686,0.11475314831823347,1,0.01302946787153633,0.855732194917344,0.949146707034389,-1.2396509892378338,0.9499066590266989,0.7192186507368833,4,0.07124422509004591,1
31,31,544.75,785,674.5431034482758,4680.163793103448,-0.08482881530996635,-0.9715122494136115,18.799956834088736,0.09000478704583771,0.0776638109898936,3,0.004520785282923135,0.8557035647885886,0.8910956832659358,-0.18250180541907815,0.9256344118134359,0.7191524088889164,3,0.06438032500249871,1
32,32,724,1118.75,928.7638888888889,15670.422385620914,-0.06815430404375801,-1.2779420390727,3.1750886811167103,0.42829510271888904,0.08844274732787515,2,0.008718356975977348,0.8557013030032385,0.8400677589103167,-0.02523567913594933,0.9969225462995739,0.6440612295654682,4,0.08138641494938696,1
33,33,538.25,1239.75,920.36,39902.2775510204,-0.20915289341656335,-1.0933033662899239,6.133776583226485,0.1630316961225185,0.1477664286612545,1,0.012621305904448503,0.8557324822616683,0.9485933031265338,0.7832744380551019,0.8095262678981706,0.8266056631924367,1,0.05800199807775432,4
34,34,585.5,1033.25,795.9620689655172,7911.983022030654,0.4769592753572829,0.5157464887615897,2.917158248451982,0.3625671938222244,0.10606590007027351,3,0.00722687146059944,0.8557168178658848,0.9079826260688993,-0.11072324716406001,0.9655200203112968,0.6953860206096244,1,0.07068378860284959,4
35,35,294.25,1696.75,998.2998859749146,118421.8120694772,-0.134194324621346,-1.258996891478255,8.60431815459393,0.12194089335969018,0.1386618200667794,1,0.02160711861631849,0.8557361610615707,0.9690696047498117,-2.8565858169056377,0.9796730263806535,0.7155265082817328,4,0.07604354497749537,1
36,36,518.25,1624.25,1079.4389265885256,24104.788863375004,-0.10361616288913245,0.6640991853187274,7.544056011771464,0.13255468920692492,0.09270246484549872,1,0.007941133812989117,0.8557359648865127,0.9869479342093265,-0.2567210992018253,1.0805889635868506,0.5197607311717116,1,0.08220534269326933,4
37,37,173.25,1008.5,561.7707852193996,35296.45012342078,0.14642985978595902,-0.898877967385937,9.452770999167255,0.13802884695567325,0.1637074959784123,4,0.025423475548340024,0.8557345264675229,0.9705432494444335,-0.37007677157353114,1.0547325127551275,0.5332044080656999,3,0.08909792663818045,4
38,38,253.5,748.25,585.1990049751244,10345.527947761193,-0.665702612902834,-0.03848279092080664,3.7578973883501465,0.26610625481688216,0.10306254689311779,3,0.008216399458806095,0.8557258782543016,0.8897098402626671,-0.3601255133089405,1.0156458336577558,0.6622587940572007,2,0.08094941017691262,4
39,39,173.75,725.5,450.4795208655333,10966.841345624722,0.2320446386648638,-0.021425458744838033,2.988817420847861,0.33971538148263625,0.14072478525618315,3,0.015450955493701193,0.855733569477687,0.9756404981248745,0.016281885738634302,0.9859175355251513,0.4838361518007713,1,0.07575464051353206,2
40,40,81.75,1036,563.7406064601187,37830.891580556716,-0.08417486814769243,-0.9171526639420603,3.6407082092575793,0.2818426742634078,0.16472235956613576,1,0.022778918411199597,0.8557283057891001,0.9792598177515788,0.05202385344129865,0.9702774358414812,0.49930287564242837,3,0.07882242424883117,4
